0 1 2 3 4 5 6 7 8
1625 213688576 61982416 151692331 83021148 72136496 91015052 108854341 150343987
1626 151974318 61982416 103857286 197611443 141447188 91015052 102632806 223031648
1627 186404860 210375873 190175089 153179951 66959925 47427602 90121094 141511596
1628 9482991 210375873 62325828 236182814 223997165 8579766 212421635 180916412
1629 131136741 200144036 168006172 43151066 77876673 263777069 57028937 28282267
1630 157037079 61982416 103857286 29589141 81818632 91015052 98771525 95109526
1631 167270885 200144036 141893427 70878646 14777772 51757354 171706953 212673881
1632 245039305 61982416 51881900 66062968 78784375 40711347 259348588 124097375
1633 166402217 210375873 168210540 153179951 208616133 149597669 34182420 97954572
1634 256534217 200144036 246272594 13658003 241344422 110479172 111989747 231509954
1635 198596346 200144036 141893427 240768747 141447188 47427602 177490097 110204549
1636 92299468 200144036 155409623 214348156 27678245 40711347 229496460 141132198
1637 76055770 61982416 170648106 112595176 159387837 106358258 77975017 110441306
1638 15394644 54473832 175834199 98441497 166805541 267945786 97640435 202949402
1639 75991655 61982416 114801433 123340549 250794279 40711347 115942196 150992284
1640 132078257 54473832 175834199 75671957 222770659 267945786 168528173 12825275
1641 55426575 115000662 161026556 255349367 116700769 106358258 255937607 44219770
1642 92868779 54473832 181293971 174535721 51677445 13269043 171263691 106698641
1643 240907179 115000662 223036787 163118918 155193115 192002551 252913746 87513286
1644 50286488 210375873 62325828 214348156 183144979 97020536 176864814 2435673
1645 44597275 115000662 78671411 198386746 64558329 220447392 223164961 246227008
1646 139604843 61982416 51881900 51561615 83657394 47427602 69774424 25657644
1647 84523150 115000662 78671411 260113239 183144979 106612650 201244590 146914554
1648 76643303 61982416 170648106 111429987 66959925 267945786 241538824 123081690
1649 181431661 54473832 106555121 154699671 14777772 202239615 141921967 235447713
1650 251351310 115000662 13702724 264256070 141447188 263777069 57303789 233298654
1651 89834712 210375873 171404862 153384026 208616133 247660392 171095 22546575
1652 259319912 115000662 161026556 216273108 257729423 13269043 131985208 76874111
1653 261451423 210375873 168210540 54611443 108029724 11830193 21486498 94744795
1654 10635661 200144036 155409623 137821327 222770659 158789952 255663070 113158919
1655 159081882 210375873 168210540 123340549 243231745 19052129 152002958 53136465
1656 259554971 200144036 155409623 29589141 126887577 220447392 76889744 188993133
1657 60039333 210375873 190175089 47528952 72496448 99620502 213181083 31620344
1658 40144907 210375873 130143451 218924135 257729423 142019900 35027916 216763076
1659 105105643 54473832 19651323 198746290 139623049 106612650 244922127 172495735
1660 9269189 61982416 103857286 43151066 183144979 19052129 163502862 110755793
1661 179065506 210375873 130143451 237266106 64558329 133845607 227691896 82687379
1662 197014245 115000662 33806622 174443320 141447188 135702231 201517581 183101475
1663 252624161 200144036 141893427 160617688 222770659 263777069 70774700 37799606
1664 190176749 200144036 155409623 47367341 246539070 202239615 21759126 95849525
1665 199715196 61982416 103857286 95977367 108029724 94982009 152338207 260193145
1666 46320695 210375873 168210540 234689157 203642374 181486660 221267965 175704746
1667 227291717 210375873 130143451 194041231 87423536 224187687 171378911 126224273
1668 186425101 200144036 168006172 225742514 208616133 110479172 132939551 255941135
1669 106284749 115000662 161026556 47367341 12130452 158789952 10785089 163265655
1670 208090272 115000662 78671411 211718565 14777772 99620502 227021888 1789699
1671 29412380 200144036 168006172 160617688 94247280 40711347 162497006 78614214
1672 6296890 54473832 181293971 162945461 64558329 256244483 226964363 90348089
1673 139713090 200144036 155409623 229824821 126887577 97020536 263354946 48325637
1674 208502831 115000662 223036787 237006135 183144979 110551496 251038682 209132802
1675 146247547 210375873 171404862 26327365 135362666 97020536 109157280 37537692
1676 35349316 61982416 103857286 255761413 208616133 152203662 240445429 21345332
1677 180764536 210375873 171404862 236182814 119465050 23488070 132396305 52897639
1678 187249804 115000662 13702724 133181507 257729423 47427602 193971333 263877007
1679 46059889 210375873 130143451 60044243 183144979 8579766 59408801 123441798
1680 144675257 200144036 257438331 121540724 82613657 142019900 197556527 89241855
1681 11265681 115000662 13702724 200024005 82613657 194848274 145729927 4902622
1682 89024194 210375873 62325828 212840009 81818632 99620502 98226594 208711414
1683 204420104 115000662 161026556 216273108 141447188 23488070 243450819 29018204
1684 212799368 200144036 141893427 60891107 100254891 158789952 257703556 46930649
1685 205336705 210375873 130143451 218196376 159387837 55732356 253475566 193222463
1686 215160392 200144036 246272594 172788593 87423536 142019900 74293124 98474649
1687 6813959 54473832 106555121 226285878 243231745 8579766 34703192 39426539
1688 242377478 54473832 106555121 171521909 126219244 55732356 6851386 48708019
1689 155074512 200144036 155409623 34863624 126887577 152203662 56354551 34252863
1690 234645072 210375873 190175089 80892824 141447188 192002551 109995308 249106051
1691 55044045 54473832 19651323 31244968 112532803 252013187 103720564 212675859
1692 219291720 54473832 181293971 209253630 246539070 91015052 159168710 267755102
1693 768527 200144036 246272594 55640854 108029724 135702231 40681159 62705102
1694 133063587 210375873 62325828 54611443 208616133 267945786 40267759 240435723
1695 90443585 210375873 168210540 29589141 94247280 106612650 11991204 87323479
1696 193403950 115000662 33806622 166183253 39829735 47427602 231574174 264868508
1697 119542325 210375873 168210540 34863624 119465050 149597669 37402305 66532170
1698 50742705 210375873 190175089 112595176 103069196 97020536 107905597 97764813
1699 33469795 61982416 151692331 174443320 100254891 23488070 232838827 247892914
1700 141419194 115000662 161026556 111497454 108029724 55732356 232155353 108677525
1701 154766634 200144036 155409623 66062968 257729423 13269043 54123086 22414891
1702 95273482 115000662 223036787 43151066 100254891 202239615 252370650 255881861
1703 125588197 200144036 155409623 13658003 223997165 106358258 64385432 128177880
1704 113644986 200144036 257438331 232533711 159387837 192002551 141887445 214747005
1705 202206286 200144036 168006172 198746290 82613657 263777069 76480693 60947584
1706 255696195 115000662 223036787 192758323 126887577 8579766 167569836 41049385
1707 207988286 54473832 175834199 138323186 39829735 267945786 122848628 224784996
1708 52881303 200144036 246272594 218196376 103069196 97020536 68923076 111087006
1709 104542611 54473832 19651323 112233049 126887577 40711347 62328203 248193194
1710 122827499 61982416 51881900 198746290 81818632 13269043 174756872 263978084
1711 86717404 54473832 19651323 139095613 135362666 224187687 111159608 81159564
1712 104464128 200144036 168006172 86786166 112749351 192002551 8310886 56054215
1713 146363587 200144036 257438331 216273108 112532803 263777069 257062367 228568257
1714 24204696 210375873 62325828 211718565 119465050 256244483 125575668 252094773
1715 87496538 61982416 151692331 120715138 128326483 151270997 218364784 143017393
1716 9600870 210375873 171404862 169555235 112532803 94982009 80596227 65440567
1717 261478735 210375873 190175089 137821327 116700769 55732356 241811009 79349653
1718 243532423 200144036 257438331 226285878 139623049 155689611 62551848 122320387
1719 2171088 54473832 181293971 171521909 55653802 220447392 134921588 131749575
1720 94281006 210375873 168210540 10229480 112749351 99620502 67891057 19211223
1721 89130569 115000662 13702724 212865192 12130452 40711347 155039778 104010025
1722 84322911 54473832 19651323 55230321 119465050 183909529 192832000 172138818
1723 243000064 54473832 19651323 5635351 27678245 263777069 152900899 103153160
1724 175003565 210375873 190175089 144640000 141447188 99620502 27627376 129364170
1725 161080708 54473832 175834199 176641637 126219244 110479172 46341488 68985256
1726 28870230 210375873 168210540 98441497 94247280 220447392 120133048 116242639
1727 243207809 210375873 190175089 263660942 243231745 183909529 117507501 11265038
1728 108543509 54473832 19651323 133634324 77876673 11830193 39585456 201422614
1729 156922331 210375873 190175089 169555235 72496448 267945786 85067742 267446853
1730 57167700 115000662 223036787 218196376 51677445 97020536 20865491 207964782
1731 243769929 210375873 171404862 144640000 223997165 91015052 191766956 215750034
1732 124273355 115000662 13702724 233810545 243231745 106358258 94183113 198859291
1733 120183678 210375873 190175089 203777016 46539811 94982009 109534545 223757273
1734 172324604 54473832 106555121 163531552 120878539 151270997 23982021 239803240
1735 91103705 61982416 151692331 55230321 126887577 220447392 174275897 227669173
1736 121722682 200144036 257438331 171521909 183144979 133845607 194988729 196266733
1737 237823001 210375873 171404862 64294847 55653802 181486660 246215600 239487496
1738 55179987 54473832 181293971 153384026 78784375 183909529 48270253 164320372
1739 155897608 200144036 257438331 236182814 51677445 13269043 97640391 125349937
1740 122769973 200144036 246272594 267145341 186117997 183909529 94071338 135573043
1741 150096675 54473832 181293971 194041231 26575330 56190251 35215842 162300498
1742 248446046 54473832 106555121 95977367 72136496 94982009 125544171 249708699
1743 120383844 210375873 62325828 258101182 103069196 220447392 7422564 127299394
1744 243028196 200144036 257438331 111429987 108029724 13269043 36710096 231845137
1745 241301116 210375873 62325828 70878646 203642374 135702231 74761779 216822626
1746 61787700 115000662 223036787 60299962 128326483 94982009 51613423 117008553
1747 219915112 54473832 19651323 70878646 94247280 110479172 67694533 215596356
1748 159308331 61982416 103857286 260680954 141447188 194848274 105521053 87203685
1749 169232147 210375873 171404862 233810545 55653802 202239615 3535952 91606605
1750 112732930 200144036 141893427 35403856 119465050 56190251 7065408 25066701
1751 36733408 200144036 246272594 120715138 203642374 19052129 184951039 21070627
1752 221023087 115000662 33806622 200024005 126219244 40711347 41607717 258862428
1753 31300676 200144036 257438331 18842906 27678245 97020536 196311910 173129662
1754 46508235 115000662 33806622 56739143 12130452 151270997 268398982 88185049
1755 230483213 61982416 114801433 144640000 72136496 11830193 220881339 203204589
1756 147619424 54473832 181293971 3816412 77876673 99620502 139709342 89719527
1757 216433545 61982416 51881900 192758323 208616133 47427602 26665843 217069921
1758 243082855 115000662 223036787 246199936 12130452 91015052 173499482 5092071
1759 221252786 115000662 13702724 385406 72136496 142019900 32554943 217806116
1760 49795952 200144036 155409623 203777016 81818632 23488070 153970454 135305986
1761 151883510 61982416 114801433 176641637 120878539 152203662 95748965 151365721
1762 135166362 210375873 130143451 70878646 126887577 47427602 227260476 28345320
1763 13366032 200144036 155409623 241206950 124407944 142019900 223331866 80924362
1764 75888193 54473832 175834199 209253630 66959925 56190251 126188189 82231841
1765 164875654 200144036 257438331 51561615 27678245 247660392 133419972 198116603
1766 115384380 210375873 190175089 139095613 82613657 13269043 260842429 206357690
1767 252141772 61982416 170648106 18842906 112749351 149597669 178098799 248732296
1768 149962913 54473832 106555121 76375201 77876673 106358258 165809833 114954849
1769 266161370 54473832 19651323 60891107 26575330 94982009 236971407 191930833
1770 221110426 54473832 19651323 55230321 203642374 181486660 203244575 33895885
1771 149855920 61982416 170648106 110713927 222770659 155689611 12188237 220677751
1772 50793210 61982416 151692331 147658551 243231745 110551496 131990705 133197005
1773 257042607 54473832 181293971 163118918 112532803 55732356 250316403 168377663
1774 170667500 61982416 103857286 258101182 126219244 47427602 13699834 105485679
1775 113735756 61982416 114801433 161538009 112532803 124987550 223578502 150196401
1776 143630789 200144036 257438331 260091196 66959925 194848274 161648978 255915337
1777 220870116 210375873 190175089 144640000 159387837 155689611 74584120 58446466
1778 160367502 210375873 171404862 2046089 26575330 247660392 246405367 47928344
1779 249428245 54473832 212741261 234689157 26575330 106358258 134780513 106778616
1780 208610552 210375873 62325828 55230321 183144979 220447392 257168218 159982030
1781 123572069 61982416 103857286 55299661 83657394 183909529 192498304 127276791
1782 179905909 54473832 175834199 162023467 155193115 155689611 26291559 12486047
1783 121346680 210375873 130143451 28485613 103069196 263777069 206084511 128860183
1784 151728671 200144036 141893427 200024005 141447188 135702231 199806777 88369099
1785 229941948 210375873 190175089 133181507 120878539 192002551 262135738 51645944
1786 229901262 210375873 130143451 68196258 83657394 97020536 27679516 131438749
1787 26234974 54473832 106555121 160617688 183144979 151270997 33001709 16776104
1788 178271365 210375873 62325828 214348156 141447188 13269043 145196838 254210663
1789 183910148 200144036 246272594 214348156 55653802 181486660 222335025 83578971
1790 5447480 210375873 171404862 120715138 246539070 256244483 28912526 91008884
1791 105771353 115000662 78671411 60891107 82613657 263777069 223197291 254124588
1792 213462388 61982416 170648106 83021148 103069196 40711347 129578234 64571190
1793 27000332 115000662 223036787 70055464 108029724 124987550 212347582 121616164
1794 78160186 210375873 171404862 138620690 83657394 133845607 93646408 62299295
1795 258935879 61982416 51881900 221362895 66959925 55732356 233248069 198107272
1796 25844345 61982416 170648106 111429987 243231745 192002551 209912206 250181000
1797 219074546 61982416 151692331 60891107 192566919 110479172 54557922 175842415
1798 50596089 61982416 103857286 260091196 81818632 40711347 118711148 250140091
1799 184454630 54473832 175834199 120715138 241344422 106612650 208846309 24560402
1800 232570269 200144036 155409623 56739143 46539811 142019900 188157501 224192677
1801 202834981 61982416 151692331 174443320 223997165 149597669 96503588 28837115
1802 224900480 115000662 33806622 236807220 237619649 40711347 74916812 90728330
1803 12093285 115000662 78671411 104620052 241344422 194848274 158790820 97103354
1804 160948812 115000662 223036787 139095613 208616133 149597669 222593196 15886433
1805 112106594 54473832 106555121 205708588 72136496 11830193 197402465 182582652
1806 236053120 200144036 257438331 139095613 186117997 256244483 94691822 208043028
1807 73570625 61982416 51881900 112233049 119465050 192002551 72541591 221142673
1808 87252134 200144036 141893427 112233049 66959925 124987550 40532635 206074096
1809 150417071 200144036 246272594 10229480 66959925 247660392 60572222 90632170
1810 37694728 61982416 151692331 5635351 83657394 106612650 168247021 237879954
1811 238776504 200144036 155409623 232533711 120878539 194848274 136429562 173352708
1812 140505385 210375873 62325828 86786166 78784375 155689611 84283800 221218488
1813 53910349 54473832 175834199 98441497 159387837 13269043 249702576 36435367
1814 45508043 54473832 106555121 147658551 120878539 91015052 96394649 251298675
1815 171756953 54473832 212741261 2046089 128326483 106612650 75849857 256105501
1816 4858409 200144036 246272594 139095613 66959925 142019900 133925480 256393969
1817 242023521 61982416 114801433 47456439 223997165 91015052 234831525 250827920
1818 180154906 61982416 151692331 110713927 103069196 183909529 31186025 134307514
1819 66404114 210375873 190175089 60299962 82613657 94982009 102489751 199835464
1820 105707023 210375873 168210540 29589141 100254891 183909529 9683175 94528089
1821 181890564 200144036 168006172 260680954 12130452 8579766 26183054 95092592
1822 54456452 210375873 190175089 211718565 222770659 106358258 141447374 144614023
1823 231570350 54473832 19651323 64294847 203642374 12251392 217092536 76132224
1824 36221941 54473832 106555121 228757618 112749351 142019900 109785858 114667424
1825 244168941 54473832 19651323 229824821 108029724 181486660 67162196 249371763
1826 174739598 54473832 19651323 385406 183144979 19052129 193246104 171348949
1827 215687678 54473832 181293971 214348156 141447188 106612650 214472462 27011243
1828 206300192 115000662 78671411 123340549 77876673 56190251 130679428 42766884
1829 197427793 200144036 168006172 267896277 192566919 151270997 155059745 151990366
1830 259990466 200144036 246272594 144530453 155193115 23488070 16717607 259947622
1831 122423362 61982416 51881900 236182814 128326483 97020536 165537916 227264744
1832 167996854 61982416 51881900 176641637 81818632 124987550 18664204 2306481
1833 52809326 61982416 170648106 5635351 72496448 142019900 99186746 39617704
1834 87636908 210375873 168210540 240671849 55653802 220447392 76173981 171215569
1835 35385589 210375873 130143451 144640000 12130452 252013187 259523095 213990053
1836 56153947 61982416 51881900 209253630 78784375 110551496 117084328 206070554
1837 74185193 61982416 51881900 98441497 77876673 152203662 178102074 197004547
1838 152138798 61982416 103857286 68383394 166805541 55732356 139324860 113403957
1839 268019011 54473832 106555121 13362753 250794279 106358258 56314869 218793725
1840 1141725 200144036 155409623 255349367 14777772 202239615 233669893 108260313
1841 211357189 61982416 114801433 5635351 166805541 155689611 127555199 126429092
1842 236916258 115000662 13702724 122316367 243231745 267945786 147032541 76273256
1843 183353035 115000662 223036787 240810036 135362666 99620502 186713466 163178476
1844 6535604 61982416 114801433 198746290 222770659 97020536 77841338 146878737
1845 81988354 54473832 175834199 263660942 223997165 202239615 92848094 224027221
1846 32619545 115000662 13702724 202022987 135362666 8579766 139753218 234667728
1847 262930530 210375873 190175089 24374577 159387837 149597669 116284540 38582390
1848 65836832 54473832 212741261 127518561 83657394 13269043 12513167 210530073
1849 48392667 61982416 170648106 26327365 203642374 97020536 118536227 242505262
1850 235925334 54473832 175834199 70878646 112749351 133845607 67812883 211218996
1851 39322817 210375873 130143451 197271220 81818632 220447392 200185921 57575391
1852 103141066 54473832 181293971 197611443 87423536 110479172 55623008 18790302
1853 150439270 61982416 151692331 40717314 141447188 263777069 112516845 120086819
1854 45947135 200144036 257438331 29589141 139623049 181486660 212820828 5655859
1855 153058938 200144036 246272594 229824821 26575330 202239615 213794716 229159280
1856 162048293 54473832 106555121 162023467 246539070 110551496 17359497 171884421
1857 17208072 115000662 223036787 203777016 159387837 263777069 33947406 1859809
1858 126860003 200144036 257438331 260680954 241344422 99620502 93013785 131996872
1859 247619091 115000662 78671411 153384026 257729423 152203662 132149490 239932795
1860 104033386 54473832 19651323 163118918 100254891 142019900 114848357 201555631
1861 255115071 115000662 33806622 55299661 81818632 106358258 96119259 208527206
1862 19206584 54473832 175834199 177430055 46539811 55732356 194834578 197787929
1863 18243000 54473832 106555121 64294847 14777772 13269043 162149315 114936473
1864 6467702 54473832 175834199 212840009 257729423 56190251 25310085 229300231
1865 235282319 210375873 171404862 39881608 12130452 97020536 95952707 165220626
1866 136268155 61982416 114801433 40717314 82613657 55732356 248919221 186398837
1867 56881291 54473832 212741261 258101182 14777772 183909529 83964831 46790643
1868 100025498 210375873 171404862 212865192 186117997 220447392 120233134 216296243
1869 151339211 200144036 168006172 194041231 243231745 247660392 65684058 133247767
1870 176731210 210375873 130143451 241206950 14777772 47427602 216934841 233413461
1871 253813128 115000662 78671411 47367341 116700769 220447392 217783696 45653829
1872 33222166 200144036 155409623 241206950 135362666 183909529 213367139 92942250
1873 45434647 115000662 161026556 35403856 159387837 97020536 31560247 148803840
1874 223347232 200144036 168006172 260091196 81818632 142019900 37339949 187625039
1875 175905946 200144036 168006172 51561615 100254891 256244483 154986028 188494197
1876 42014191 54473832 175834199 216273108 27678245 202239615 83122570 135709898
1877 57670390 54473832 106555121 255761413 126887577 51757354 129588086 109931603
1878 248127124 54473832 19651323 267145341 77876673 110551496 54823294 138023036
1879 186900252 54473832 175834199 202022987 77876673 256244483 89411551 76305727
1880 18465160 210375873 130143451 10229480 108029724 133845607 77188865 52752720
1881 102807469 54473832 181293971 138323186 64558329 224187687 78903626 178888959
1882 207558698 61982416 170648106 138323186 112749351 56190251 33196818 154861444
1883 163536277 210375873 168210540 226275914 12130452 106358258 145067558 186650698
1884 129490331 210375873 130143451 111497454 51677445 124987550 100234117 135879857
1885 108106503 210375873 171404862 55640854 246539070 158789952 182164830 33569688
1886 90892736 61982416 151692331 229824821 72136496 247660392 169809879 20852019
1887 97595496 61982416 170648106 13658003 39829735 149597669 225056345 218546217
1888 46344171 54473832 181293971 104645345 26575330 142019900 203498813 120773099
1889 72164208 61982416 114801433 246199936 166805541 224187687 263244511 86226726
1890 255886035 115000662 223036787 54611443 166805541 194848274 261315997 6530243
1891 224275654 61982416 114801433 232774898 257729423 183909529 150390805 43439423
1892 109596316 115000662 78671411 200024005 128326483 23488070 99803365 109642626
1893 98432080 54473832 181293971 255761413 159387837 55732356 161144033 55260712
1894 150913169 61982416 170648106 218196376 139623049 110551496 800994 68680749
1895 30688016 200144036 168006172 139095613 78784375 181486660 233103218 59884180
1896 171478374 200144036 141893427 139095613 223997165 47427602 29895352 159991042
1897 108240220 210375873 130143451 122316367 155193115 192002551 96729808 69549585
1898 260168780 61982416 114801433 172788593 72496448 91015052 146056056 81884086
1899 265397488 200144036 246272594 43151066 100254891 252013187 46611588 51474595
1900 195876689 115000662 33806622 236182814 119465050 194848274 140583901 215969087
1901 30597591 61982416 114801433 24374577 139623049 192002551 85304162 142508942
1902 133014181 210375873 171404862 171521909 112532803 133845607 251847422 245108199
1903 161017374 61982416 103857286 169555235 208616133 192002551 47854530 7719339
1904 148229625 115000662 223036787 161538009 257729423 106358258 37197241 145446462
1905 167970940 54473832 106555121 198746290 55653802 110479172 214341646 30474082
1906 216442142 200144036 246272594 86786166 64558329 133845607 8046126 247815380
1907 264163789 200144036 246272594 232774898 155193115 149597669 27850669 11171274
1908 169988183 61982416 114801433 111497454 128326483 220447392 17788665 51746555
1909 41385984 61982416 103857286 104620052 100254891 19052129 189910249 114049338
1910 113562766 54473832 181293971 212865192 124407944 99620502 98763715 181488593
1911 135487838 61982416 151692331 191505203 183144979 267945786 112870967 263567405
1912 42443466 61982416 51881900 138323186 222770659 194848274 210465441 161329690
1913 193828550 115000662 161026556 260207037 166805541 202239615 1733000 197805192
1914 30174372 200144036 141893427 228757618 26575330 55732356 37416744 178406572
1915 213421090 115000662 33806622 70055464 14777772 110551496 163747271 11463091
1916 20292528 54473832 106555121 241206950 222770659 252013187 99397967 26647365
1917 184811220 61982416 114801433 246199936 26575330 12251392 264079566 78020232
1918 82554332 200144036 257438331 153384026 183144979 13269043 115076578 104105495
1919 197863185 210375873 171404862 133181507 12130452 149597669 127588181 37385235
1920 207943847 200144036 257438331 226285878 100254891 106358258 102902487 128807880
1921 149661693 61982416 103857286 13362753 243231745 23488070 147374503 148641821
1922 253834845 54473832 181293971 200024005 237619649 47427602 66542922 195770440
1923 105917666 115000662 161026556 202022987 46539811 155689611 150582361 169748345
1924 26590154 61982416 170648106 75671957 112749351 194848274 31574181 100935547
1925 62124020 61982416 51881900 160617688 51677445 56190251 212954213 185327728
1926 4783610 210375873 130143451 216273108 94247280 12251392 158108682 172120359
1927 218811329 115000662 33806622 260428728 100254891 99620502 133745263 203574051
1928 213444211 61982416 151692331 198746290 66959925 106358258 187330446 218080292
1929 123899394 115000662 78671411 234689157 72496448 106358258 11313438 214743078
1930 263953660 210375873 62325828 121540724 250794279 267945786 198333632 73623014
1931 217113654 210375873 62325828 104645345 77876673 110479172 59886833 117021085
1932 93859695 115000662 13702724 104620052 246539070 47427602 200559114 200172496
1933 144264618 61982416 51881900 76375201 246539070 155689611 161126873 119768432
1934 77971369 210375873 130143451 263660942 208616133 106358258 75335435 8551888
1935 47546620 115000662 33806622 130583741 203642374 155689611 100961727 255007022
1936 239443901 200144036 141893427 257356411 112749351 152203662 252977705 141157698
1937 44629299 200144036 168006172 121540724 166805541 252013187 48384711 167371149
1938 251147775 61982416 51881900 122316367 119465050 183909529 61444379 113464467
1939 255179167 200144036 246272594 260113239 126887577 152203662 36492582 30188759
1940 217875351 210375873 168210540 190603582 100254891 97020536 5368072 241433150
1941 123292228 61982416 170648106 111429987 257729423 11830193 158766906 201229817
1942 116368683 115000662 223036787 232533711 72496448 55732356 30109771 177908569
1943 234671332 61982416 51881900 212840009 186117997 220447392 213726396 90600189
1944 49329157 115000662 33806622 174443320 203642374 56190251 227093149 139595351
1945 187796100 115000662 13702724 144640000 135362666 124987550 199845868 112725461
1946 51164502 210375873 130143451 255761413 237619649 133845607 227351402 72764918
1947 13188327 54473832 19651323 236807220 82613657 256244483 130048818 89738144
1948 166765348 200144036 246272594 121689166 64558329 47427602 176953750 247401423
1949 230231948 200144036 141893427 31244968 166805541 224187687 203448942 53856737
1950 77143482 54473832 175834199 178968127 159387837 202239615 257419400 122689665
1951 24803642 61982416 51881900 104645345 203642374 267945786 36001364 94786083
1952 85601352 200144036 141893427 229824821 103069196 94982009 112373536 33924042
1953 161063286 54473832 175834199 232533711 208616133 40711347 152141946 117336866
1954 170722181 61982416 51881900 198386746 203642374 99620502 104957831 135281993
1955 24791707 54473832 175834199 229824821 139623049 40711347 147527146 121322409
1956 36430491 54473832 19651323 249401828 120878539 94982009 248716305 250036484
1957 72722 210375873 190175089 147658551 26575330 94982009 14454638 186138494
1958 26072574 115000662 13702724 3816412 126219244 11830193 59352845 133382213
1959 228224309 210375873 130143451 153384026 51677445 142019900 85579584 112354058
1960 202624753 210375873 190175089 31244968 103069196 142019900 118970095 75247985
1961 200026552 200144036 246272594 178968127 55653802 55732356 243530563 18416217
1962 2957432 61982416 170648106 60891107 83657394 149597669 77500868 60740606
1963 234277609 54473832 212741261 162023467 128326483 19052129 58875155 179886548
1964 268017363 200144036 168006172 267896277 120878539 55732356 118865718 17356550
1965 143497653 115000662 223036787 55230321 141447188 124987550 55983814 27451132
1966 190750087 200144036 141893427 267145341 223997165 13269043 246293397 34498329
1967 5169659 54473832 175834199 163118918 120878539 11830193 175513963 255279705
1968 135038447 54473832 106555121 226285878 100254891 220447392 116094494 37184876
1969 132083927 210375873 171404862 226285878 72136496 56190251 18033018 239761149
1970 143681601 54473832 106555121 197611443 27678245 155689611 6988917 73031498
1971 166513617 61982416 51881900 209253630 77876673 12251392 122687057 135827913
1972 179374828 115000662 223036787 95977367 72496448 51757354 170158349 4011264
1973 157099082 61982416 151692331 263660942 66959925 152203662 45021259 168166498
1974 5958337 210375873 190175089 236182814 139623049 194848274 205160781 20628004
1975 108379313 54473832 212741261 112595176 243231745 55732356 203780365 78394131
1976 18208025 200144036 141893427 260113239 237619649 13269043 40327858 186570202
1977 21116404 61982416 114801433 237266106 208616133 256244483 169711419 65297913
1978 49360576 115000662 223036787 263660942 119465050 106358258 104328323 247211235
1979 155240103 54473832 181293971 24374577 27678245 133845607 5160426 153528366
1980 6425353 200144036 257438331 192758323 66959925 263777069 80759805 220676496
1981 118677782 61982416 151692331 197271220 87423536 142019900 81839570 228685640
1982 154033762 115000662 223036787 172788593 82613657 252013187 89314168 143020680
1983 66872808 200144036 168006172 255349367 126219244 183909529 135185512 133367313
1984 142576254 54473832 175834199 43151066 100254891 110479172 241821484 140316001
1985 32586179 115000662 161026556 13658003 100254891 263777069 130139213 83665887
1986 61207635 210375873 190175089 47528952 14777772 224187687 143383555 86316105
1987 196893512 54473832 19651323 161538009 250794279 11830193 112151460 207162736
1988 34284522 54473832 175834199 169555235 183144979 13269043 43583492 109209103
1989 194346079 210375873 171404862 34863624 241344422 149597669 56557873 9044227
1990 253437758 200144036 168006172 5635351 246539070 133845607 50857765 257514432
1991 100730306 115000662 161026556 47367341 51677445 133845607 98721994 208612909
1992 162789382 210375873 130143451 139095613 139623049 135702231 263422848 127479511
1993 197449625 61982416 114801433 260113239 78784375 192002551 109008058 252612436
1994 267245403 115000662 161026556 68196258 124407944 40711347 171836898 65385619
1995 243381040 115000662 161026556 197611443 246539070 56190251 120651518 214940462
1996 268162490 200144036 155409623 194041231 126219244 192002551 61745389 197437201
1997 263631511 210375873 171404862 54611443 241344422 55732356 200377000 49084090
1998 194970891 200144036 168006172 241206950 128326483 263777069 126763356 126177421
1999 93802467 200144036 168006172 191505203 166805541 133845607 34367231 131002929
2000 17719218 115000662 161026556 51561615 39829735 142019900 204763020 108322796
